Order Date,Customer Name,State,Category,Sub Category,Product Name,Sales,Quantity,Profit
1/12/2016,Fred Hopkins,California,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,6.91
2/12/2016,Mike Kennedy,California,Office Supplies,Paper,Xerox 192,25.92,4,12.44
2/12/2016,Mike Kennedy,California,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,19.83
2/12/2016,Mike Kennedy,California,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,8.81
2/12/2016,Keith Dawkins,California,Office Supplies,Binders,GBC VeloBind Cover Sets,24.7,2,9.26
2/12/2016,Keith Dawkins,California,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,26.87
2/12/2016,Keith Dawkins,California,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,5.66
2/12/2016,Keith Dawkins,California,Office Supplies,Binders,Satellite Sectional Post Binders,104.18,3,33.86
2/12/2016,Deborah Brumfield,Rhode Island,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,582.23
2/12/2016,Deborah Brumfield,Rhode Island,Technology,Phones,VTech DS6151,629.95,5,176.39
2/12/2016,Deborah Brumfield,Rhode Island,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,23.9
2/12/2016,Jamie Frazer,New York,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.18,3,134.93
2/12/2016,Jamie Frazer,New York,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.23,3,11.45
2/12/2016,Jamie Frazer,New York,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,1,26.93
2/12/2016,Alan Schoenberger,Colorado,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,-6.21
2/12/2016,Pauline Webber,Iowa,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,54.44
2/12/2016,Muhammed Yedwab,Texas,Furniture,Bookcases,Sauder Camden County Collection Library,781.86,10,-137.98
2/12/2016,Muhammed Yedwab,Texas,Office Supplies,Paper,Xerox 1962,30.82,9,9.63
3/12/2016,Emily Grady,New York,Office Supplies,Paper,Xerox 1964,182.72,8,84.05
3/12/2016,Emily Grady,New York,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.03,2,-153.35
3/12/2016,Emily Grady,New York,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,10.09
3/12/2016,Emily Grady,New York,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.65,3,102.5
3/12/2016,Emily Grady,New York,Office Supplies,Labels,Avery 520,6.3,2,3.02
3/12/2016,Caroline Jumper,Pennsylvania,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.82,4,93.77
3/12/2016,Caroline Jumper,Pennsylvania,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.19,4,-14.55
3/12/2016,Neoma Murray,California,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,659.98
3/12/2016,Neoma Murray,California,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,51.47
3/12/2016,Michael Moore,Indiana,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,104.75
3/12/2016,Michael Moore,Indiana,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,8.09
3/12/2016,Gary McGarr,California,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,108.18
3/12/2016,Roger Demir,California,Furniture,Tables,Hon 4060 Series Tables,268.7,3,6.72
3/12/2016,Roger Demir,California,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,5.92
3/12/2016,Roger Demir,California,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,7.31
3/12/2016,Roger Demir,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2,-12.1
4/12/2016,Becky Martin,New York,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,20.48
4/12/2016,Becky Martin,New York,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,34.39
4/12/2016,Becky Martin,New York,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.73,1,0.6
4/12/2016,Becky Martin,New York,Office Supplies,Paper,Easy-staple paper,40.56,4,19.87
4/12/2016,Becky Martin,New York,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,3.66
4/12/2016,Becky Martin,New York,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,11.63
4/12/2016,Ellis Ballard,New York,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0
4/12/2016,Liz MacKendrick,New York,Office Supplies,Binders,GBC Instant Report Kit,15.53,3,5.82
4/12/2016,Kean Takahito,California,Office Supplies,Paper,Xerox 1915,104.85,1,50.33
5/12/2016,Irene Maddox,Washington,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.98,3,132.59
5/12/2016,Justin Ellison,Wisconsin,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,103.8
5/12/2016,Justin Ellison,Wisconsin,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,6
5/12/2016,Justin Ellison,Wisconsin,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,585.55
5/12/2016,Justin Ellison,Wisconsin,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,80.63
5/12/2016,James Galang,Kentucky,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,74.81
5/12/2016,James Galang,New York,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,120.95
5/12/2016,Aleksandra Gannaway,Massachusetts,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,20.49
5/12/2016,Tony Chapman,District of Columbia,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,13.23
5/12/2016,Theone Pippenger,Kentucky,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,195.99
5/12/2016,Theone Pippenger,Kentucky,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,70.18
5/12/2016,Randy Ferguson,Illinois,Office Supplies,Labels,Avery 483,11.95,3,3.88
5/12/2016,Mike Pelletier,Illinois,Office Supplies,Art,Newell 311,3.54,2,0.31
5/12/2016,Harold Engle,Delaware,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,1,6.43
5/12/2016,Harold Engle,Delaware,Office Supplies,Paper,Easy-staple paper,4.98,1,2.34
5/12/2016,Harold Engle,Delaware,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,7,51.55
6/12/2016,Greg Guthrie,California,Office Supplies,Paper,Xerox 216,19.44,3,9.33
6/12/2016,Greg Tran,Washington,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,1,13.72
6/12/2016,Greg Tran,Washington,Technology,Phones,Google Nexus 5,431.98,3,27
6/12/2016,Greg Tran,Washington,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,16.15
6/12/2016,Greg Tran,Washington,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7,15.34
6/12/2016,Greg Tran,Washington,Office Supplies,Paper,Xerox 1880,248.08,7,116.6
6/12/2016,Greg Tran,Washington,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,89.16
6/12/2016,Greg Tran,Washington,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,19.44
6/12/2016,Dave Poirier,New York,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.74,7,314.84
6/12/2016,Dave Poirier,New York,Office Supplies,Binders,Trimflex Flexible Post Binders,222.35,13,77.82
6/12/2016,Dave Poirier,New York,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,90
6/12/2016,Anne Pryor,California,Technology,Phones,Avaya 5410 Digital phone,271.96,5,27.2
6/12/2016,Anne Pryor,California,Office Supplies,Art,Blackstonian Pencils,18.69,7,5.23
6/12/2016,Anne Pryor,California,Office Supplies,Paper,Xerox 1977,13.36,2,6.41
6/12/2016,Anne Pryor,California,Technology,Phones,Cisco SPA301,249.58,2,31.2
6/12/2016,Anne Pryor,California,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",13.86,7,0
6/12/2016,Anne Pryor,California,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,13.38,4,4.68
6/12/2016,Anne Pryor,California,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.47,14,153.12
8/12/2016,Gene Hale,Texas,Technology,Phones,GE 30524EE4,1097.54,7,123.47
8/12/2016,Gene Hale,Texas,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5,-147.96
8/12/2016,Quincy Jones,Minnesota,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,2.3
8/12/2016,Julie Prescott,Ohio,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.96,7,-9.5
8/12/2016,Stefania Perrino,California,Office Supplies,Art,Newell 341,8.56,2,2.48
8/12/2016,Stefania Perrino,California,Office Supplies,Paper,Xerox 204,45.36,7,21.77
8/12/2016,Stefania Perrino,California,Furniture,Tables,Hon 94000 Series Round Tables,1421.66,6,-195.48
8/12/2016,Doug Bickford,California,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,9.53
8/12/2016,Doug Bickford,California,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,81.05
8/12/2016,Lena Hernandez,North Carolina,Technology,Phones,Cisco SPA301,249.58,2,31.2
8/12/2016,Lena Hernandez,North Carolina,Technology,Accessories,Maxell 4.7GB DVD-R,68.11,3,17.88
8/12/2016,Lena Hernandez,North Carolina,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,-2.48
8/12/2016,Julia Barnett,Ohio,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.58,3,3.44
8/12/2016,Arthur Gainer,Wisconsin,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,32.47
8/12/2016,Arthur Gainer,Wisconsin,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,176.8
9/12/2016,Ken Black,Nebraska,Office Supplies,Art,Newell 318,19.46,7,5.06
9/12/2016,Ken Black,Nebraska,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,15.69
9/12/2016,Fred McMath,Massachusetts,Office Supplies,Labels,Avery 517,3.69,1,1.73
9/12/2016,Fred McMath,Massachusetts,Office Supplies,Labels,Avery 477,122.12,4,56.18
9/12/2016,George Bell,Texas,Office Supplies,Paper,Things To Do Today Pad,9.39,2,3.29
9/12/2016,George Bell,Texas,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.33,1,0.82
9/12/2016,Damala Kotsonis,Tennessee,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.97,3,-29.32
9/12/2016,Damala Kotsonis,Tennessee,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.95,2,-2.06
9/12/2016,Logan Haushalter,Michigan,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,3.05
9/12/2016,Logan Haushalter,Michigan,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2,25.19
9/12/2016,Logan Haushalter,Michigan,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.93,1,23.4
9/12/2016,Emily Burns,Tennessee,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,-9.15
9/12/2016,Rob Williams,Illinois,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.57,3,1.54
9/12/2016,Rob Williams,Illinois,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.36,2,-11.76
9/12/2016,Rob Williams,Illinois,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,-1.43
9/12/2016,Stephanie Phelps,California,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,99.3
9/12/2016,Paul MacIntyre,Virginia,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,158.53
10/12/2016,Logan Haushalter,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2,28.14
10/12/2016,Delfina Latchford,New York,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,22.56
10/12/2016,Delfina Latchford,New York,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,162.86
10/12/2016,Arthur Prichep,Washington,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3,51.82
10/12/2016,Arthur Prichep,Washington,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,22.87
10/12/2016,Arthur Prichep,Washington,Office Supplies,Paper,Xerox 1988,123.92,4,55.76
10/12/2016,Arthur Prichep,Washington,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,12.29
10/12/2016,Arthur Prichep,Washington,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,8.5
10/12/2016,Mark Hamilton,Indiana,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,356.23
10/12/2016,Sanjit Jacobs,California,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,36.93
10/12/2016,Chris McAfee,New York,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.71
10/12/2016,Chris McAfee,New York,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,220.99
10/12/2016,Bart Watters,New York,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",62.82,9,29.53
10/12/2016,Sara Luxemburg,New York,Office Supplies,Paper,Xerox 221,6.48,1,3.11
11/12/2016,Janet Molinari,New York,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,6.26
11/12/2016,Janet Molinari,New York,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,298.69
11/12/2016,Fred McMath,Colorado,Office Supplies,Storage,Tennsco Regal Shelving Units,243.38,3,-51.72
11/12/2016,Fred McMath,Colorado,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,29.95
11/12/2016,Fred McMath,Colorado,Technology,Phones,Jabra SPEAK 410,300.77,4,30.08
11/12/2016,Anthony Rawles,Washington,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.07
11/12/2016,Anthony Rawles,Washington,Technology,Phones,AT&T TR1909W,302.38,3,22.68
11/12/2016,Anthony Rawles,Washington,Technology,Accessories,First Data FD10 PIN Pad,316,4,31.6
11/12/2016,Lena Radford,Florida,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.22,3,7.46
11/12/2016,Cynthia Arntzen,Tennessee,Office Supplies,Art,Prang Drawing Pencil Set,6.67,3,1.67
11/12/2016,Noel Staavos,Ohio,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,-4.06
11/12/2016,Noel Staavos,Ohio,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,1.69
11/12/2016,Noel Staavos,Ohio,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,-137.53
11/12/2016,Noel Staavos,Ohio,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.14,4,24.2
11/12/2016,Noel Staavos,Ohio,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,-147.87
11/12/2016,Deborah Brumfield,Oregon,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,25.25
11/12/2016,William Brown,California,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12
11/12/2016,William Brown,California,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,6.06
11/12/2016,William Brown,California,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,13.94
11/12/2016,William Brown,California,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,25.19
11/12/2016,William Brown,California,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,-31.84
11/12/2016,William Brown,California,Office Supplies,Binders,Recycled Easel Ring Binders,35.81,3,11.19
11/12/2016,William Brown,California,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.69,9,39.87
11/12/2016,William Brown,California,Furniture,Tables,Hon Non-Folding Utility Tables,892.14,7,111.52
11/12/2016,William Brown,California,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,2.01
11/12/2016,William Brown,California,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,24.19
11/12/2016,William Brown,California,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.87,2,2.13
11/12/2016,Steve Chapman,Ohio,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.54,4,9.19
12/12/2016,Jim Mitchum,Ohio,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.69,3,-14.33
12/12/2016,Jim Mitchum,Ohio,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.95,6,76.79
12/12/2016,Matthew Grinstein,Michigan,Technology,Phones,Jabra SPEAK 410,657.93,7,184.22
12/12/2016,Matthew Grinstein,Michigan,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,8.7
12/12/2016,Matthew Grinstein,Michigan,Office Supplies,Art,Newell 333,13.9,5,3.61
12/12/2016,Matthew Grinstein,Michigan,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2,6.72
12/12/2016,Erin Creighton,Georgia,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,20
12/12/2016,Erin Creighton,Georgia,Office Supplies,Paper,Xerox 1907,49.12,4,23.09
12/12/2016,Roy Französisch,California,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,122.76
12/12/2016,Roy Französisch,California,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,15.83
12/12/2016,Noel Staavos,New York,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5,19.92
12/12/2016,Noel Staavos,New York,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4,9.95
12/12/2016,Noel Staavos,New York,Office Supplies,Art,Sanford Pocket Accent Highlighters,11.2,7,4.82
1/1/2017,Guy Armstrong,Ohio,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.9,4,8.56
1/1/2017,Steven Cartwright,California,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,199.26
1/1/2017,Dennis Pardue,Wisconsin,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6,2,1.73
1/1/2017,Janet Martin,Texas,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,-107.96
1/1/2017,Janet Martin,Texas,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,-187.38
1/1/2017,Janet Martin,Texas,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.74,4,-26.64
1/1/2017,Janet Martin,Texas,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.74,4,2.23
1/1/2017,Janet Martin,Texas,Office Supplies,Binders,GBC Instant Report Kit,6.47,5,-9.71
1/1/2017,Janet Martin,Texas,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.75,14,-22.68
1/1/2017,Janet Martin,Texas,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.22,2,-38.82
2/1/2017,Aaron Smayling,North Carolina,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,-27.83
2/1/2017,Aaron Smayling,North Carolina,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,-12.53
2/1/2017,Aaron Smayling,North Carolina,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.85,6,-21.16
2/1/2017,Trudy Schmidt,Texas,Office Supplies,Art,Newell 319,31.74,2,3.97
2/1/2017,Trudy Schmidt,Texas,Office Supplies,Appliances,Hoover Commercial SteamVac,5.43,2,-13.58
2/1/2017,Trudy Schmidt,Texas,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,-169.64
2/1/2017,Trudy Schmidt,Texas,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.14,3,27.91
